Ordinance,Pool,Meter,Year,nrows,MFStart,MfEnd,MFLength,WTCStart,WTCEnd,WTCLength,Distance,DistanceFromEdge,Co_WTC,Co_MF,Co,1,2,3,4,5,ClayAvg,Clay %
WE,3,14,2021,7,68,81,13,NA,NA,NA,14.1,5.1,NA,0,0,63,65,66,59,71,64.8,64.8
WE,3,14,2021,7,68,81,13,NA,NA,NA,14.7,4.5,NA,0,0,NA,NA,NA,NA,NA,NA,67.44
WE,3,14,2021,7,68,81,13,NA,NA,NA,14.9,4.3,NA,0,0,NA,NA,NA,NA,NA,NA,68.32
WE,3,14,2018,3,68,103,35,117,117,0,14.3,4.9,1,1,1,NA,NA,NA,NA,NA,NA,65.68
WE,3,14,2018,3,68,103,35,117,117,0,14.5,4.7,1,1,1,NA,NA,NA,NA,NA,NA,66.56
WE,3,14,2018,3,68,103,35,117,117,0,14.1,5.1,1,1,1,63,65,66,59,71,64.8,64.8
WE,3,14,2018,3,68,103,35,117,117,0,14.7,4.5,1,1,1,NA,NA,NA,NA,NA,NA,67.44
WE,3,14,2018,3,68,103,35,117,117,0,14.9,4.3,1,1,1,NA,NA,NA,NA,NA,NA,68.32
WE,3,14,2019,5,60,95,35,NA,NA,NA,14.3,4.9,NA,0,0,NA,NA,NA,NA,NA,NA,65.68
WE,3,14,2019,5,60,95,35,NA,NA,NA,14.5,4.7,NA,0,0,NA,NA,NA,NA,NA,NA,66.56
WE,3,14,2019,5,60,95,35,NA,NA,NA,14.1,5.1,NA,0,0,63,65,66,59,71,64.8,64.8
WE,3,14,2019,5,60,95,35,NA,NA,NA,14.7,4.5,NA,0,0,NA,NA,NA,NA,NA,NA,67.44
WE,3,14,2019,5,60,95,35,NA,NA,NA,14.9,4.3,NA,0,0,NA,NA,NA,NA,NA,NA,68.32
WE,3,15,2020,7,78,78,0,NA,NA,NA,15.3,3.9,NA,0,0,NA,NA,NA,NA,NA,NA,65.2
WE,3,15,2020,7,78,78,0,NA,NA,NA,15.5,3.7,NA,0,0,NA,NA,NA,NA,NA,NA,61.2
WE,3,15,2020,7,78,78,0,NA,NA,NA,15.1,4.1,NA,0,0,68,73,72,65,68,69.2,69.2
WE,3,15,2020,7,78,78,0,NA,NA,NA,15.7,3.5,NA,0,0,NA,NA,NA,NA,NA,NA,57.2
WE,3,15,2020,7,78,78,0,NA,NA,NA,15.9,3.3,NA,0,0,NA,NA,NA,NA,NA,NA,53.2
WE,3,15,2021,7,61,61,0,NA,NA,NA,15.3,3.9,NA,0,0,NA,NA,NA,NA,NA,NA,65.2
WE,3,15,2021,7,61,61,0,NA,NA,NA,15.5,3.7,NA,0,0,NA,NA,NA,NA,NA,NA,61.2
WE,3,15,2021,7,61,61,0,NA,NA,NA,15.1,4.1,NA,0,0,68,73,72,65,68,69.2,69.2
WE,3,15,2021,7,61,61,0,NA,NA,NA,15.7,3.5,NA,0,0,NA,NA,NA,NA,NA,NA,57.2
WE,3,15,2021,7,61,61,0,NA,NA,NA,15.9,3.3,NA,0,0,NA,NA,NA,NA,NA,NA,53.2
WE,3,15,2018,3,NA,NA,NA,117,117,0,15.3,3.9,0,NA,0,NA,NA,NA,NA,NA,NA,65.2
WE,3,15,2018,3,NA,NA,NA,117,117,0,15.5,3.7,0,NA,0,NA,NA,NA,NA,NA,NA,61.2
WE,3,15,2018,3,NA,NA,NA,117,117,0,15.1,4.1,0,NA,0,68,73,72,65,68,69.2,69.2
WE,3,15,2018,3,NA,NA,NA,117,117,0,15.7,3.5,0,NA,0,NA,NA,NA,NA,NA,NA,57.2
WE,3,15,2018,3,NA,NA,NA,117,117,0,15.9,3.3,0,NA,0,NA,NA,NA,NA,NA,NA,53.2
WE,3,15,2019,5,67,95,28,95,95,0,15.3,3.9,1,1,1,NA,NA,NA,NA,NA,NA,65.2
WE,3,15,2019,5,67,95,28,95,95,0,15.5,3.7,1,1,1,NA,NA,NA,NA,NA,NA,61.2
WE,3,15,2019,5,67,95,28,95,95,0,15.1,4.1,1,1,1,68,73,72,65,68,69.2,69.2
WE,3,15,2019,5,67,95,28,95,95,0,15.7,3.5,1,1,1,NA,NA,NA,NA,NA,NA,57.2
WE,3,15,2019,5,67,95,28,95,95,0,15.9,3.3,1,1,1,NA,NA,NA,NA,NA,NA,53.2
WE,3,16,2020,7,58,71,13,NA,NA,NA,16.3,2.9,NA,0,0,NA,NA,NA,NA,NA,NA,45.56
WE,3,16,2020,7,58,71,13,NA,NA,NA,16.1,3.1,NA,0,0,51,46,46,49,54,49.2,49.2
WE,3,16,2020,7,58,71,13,NA,NA,NA,16.9,2.3,NA,0,0,NA,NA,NA,NA,NA,NA,34.64
WE,3,16,2020,7,58,71,13,NA,NA,NA,16.5,2.7,NA,0,0,NA,NA,NA,NA,NA,NA,41.92
WE,3,16,2020,7,58,71,13,NA,NA,NA,16.7,2.5,NA,0,0,NA,NA,NA,NA,NA,NA,38.28
WE,3,16,2018,3,NA,NA,NA,NA,NA,NA,16.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.56
WE,3,16,2018,3,NA,NA,NA,NA,NA,NA,16.1,3.1,NA,NA,NA,51,46,46,49,54,49.2,49.2
WE,3,16,2018,3,NA,NA,NA,NA,NA,NA,16.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.64
WE,3,16,2018,3,NA,NA,NA,NA,NA,NA,16.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.92
WE,3,16,2018,3,NA,NA,NA,NA,NA,NA,16.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.28
WE,3,16,2021,7,61,61,0,81,81,0,16.3,2.9,1,1,1,NA,NA,NA,NA,NA,NA,45.56
WE,3,16,2021,7,61,61,0,81,81,0,16.1,3.1,1,1,1,51,46,46,49,54,49.2,49.2
WE,3,16,2021,7,61,61,0,81,81,0,16.9,2.3,1,1,1,NA,NA,NA,NA,NA,NA,34.64
WE,3,16,2021,7,61,61,0,81,81,0,16.5,2.7,1,1,1,NA,NA,NA,NA,NA,NA,41.92
WE,3,16,2021,7,61,61,0,81,81,0,16.7,2.5,1,1,1,NA,NA,NA,NA,NA,NA,38.28
WE,3,16,2019,5,74,95,21,95,95,0,16.3,2.9,1,1,1,NA,NA,NA,NA,NA,NA,45.56
WE,3,16,2019,5,74,95,21,95,95,0,16.1,3.1,1,1,1,51,46,46,49,54,49.2,49.2
WE,3,16,2019,5,74,95,21,95,95,0,16.9,2.3,1,1,1,NA,NA,NA,NA,NA,NA,34.64
WE,3,16,2019,5,74,95,21,95,95,0,16.5,2.7,1,1,1,NA,NA,NA,NA,NA,NA,41.92
WE,3,16,2019,5,74,95,21,95,95,0,16.7,2.5,1,1,1,NA,NA,NA,NA,NA,NA,38.28
WE,3,17,2020,7,NA,NA,NA,98,98,0,17.1,2.1,0,NA,0,31,33,26,30,35,31,31
WE,3,17,2020,7,NA,NA,NA,98,98,0,17.9,1.3,0,NA,0,NA,NA,NA,NA,NA,NA,22.68
WE,3,17,2020,7,NA,NA,NA,98,98,0,17.3,1.9,0,NA,0,NA,NA,NA,NA,NA,NA,28.92
WE,3,17,2020,7,NA,NA,NA,98,98,0,17.5,1.7,0,NA,0,NA,NA,NA,NA,NA,NA,26.84
WE,3,17,2020,7,NA,NA,NA,98,98,0,17.7,1.5,0,NA,0,NA,NA,NA,NA,NA,NA,24.76
WE,3,17,2021,7,61,61,0,68,75,7,17.1,2.1,1,1,1,31,33,26,30,35,31,31
WE,3,17,2021,7,61,61,0,68,75,7,17.9,1.3,1,1,1,NA,NA,NA,NA,NA,NA,22.68
WE,3,17,2021,7,61,61,0,68,75,7,17.3,1.9,1,1,1,NA,NA,NA,NA,NA,NA,28.92
WE,3,17,2021,7,61,61,0,68,75,7,17.5,1.7,1,1,1,NA,NA,NA,NA,NA,NA,26.84
WE,3,17,2021,7,61,61,0,68,75,7,17.7,1.5,1,1,1,NA,NA,NA,NA,NA,NA,24.76
WE,3,17,2018,3,NA,NA,NA,NA,NA,NA,17.1,2.1,NA,NA,NA,31,33,26,30,35,31,31
WE,3,17,2018,3,NA,NA,NA,NA,NA,NA,17.9,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.68
WE,3,17,2018,3,NA,NA,NA,NA,NA,NA,17.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.92
WE,3,17,2018,3,NA,NA,NA,NA,NA,NA,17.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.84
WE,3,17,2018,3,NA,NA,NA,NA,NA,NA,17.7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.76
WE,3,17,2019,5,95,95,0,95,102,7,17.1,2.1,1,1,1,31,33,26,30,35,31,31
WE,3,17,2019,5,95,95,0,95,102,7,17.9,1.3,1,1,1,NA,NA,NA,NA,NA,NA,22.68
WE,3,17,2019,5,95,95,0,95,102,7,17.3,1.9,1,1,1,NA,NA,NA,NA,NA,NA,28.92
WE,3,17,2019,5,95,95,0,95,102,7,17.5,1.7,1,1,1,NA,NA,NA,NA,NA,NA,26.84
WE,3,17,2019,5,95,95,0,95,102,7,17.7,1.5,1,1,1,NA,NA,NA,NA,NA,NA,24.76
WE,3,18,2020,6,NA,NA,NA,92,107,15,18.3,0.9,0,NA,0,NA,NA,NA,NA,NA,NA,20.4
WE,3,18,2020,6,NA,NA,NA,92,107,15,18.1,1.1,0,NA,0,22,20,18,19,24,20.6,20.6
WE,3,18,2020,6,NA,NA,NA,92,107,15,18.5,0.7,0,NA,0,NA,NA,NA,NA,NA,NA,20.2
WE,3,18,2020,6,NA,NA,NA,92,107,15,18.7,0.5,0,NA,0,NA,NA,NA,NA,NA,NA,20
WE,3,18,2020,6,NA,NA,NA,92,107,15,18.9,0.3,0,NA,0,NA,NA,NA,NA,NA,NA,19.8
WE,3,18,2021,7,NA,NA,NA,68,75,7,18.3,0.9,0,NA,0,NA,NA,NA,NA,NA,NA,20.4
WE,3,18,2021,7,NA,NA,NA,68,75,7,18.1,1.1,0,NA,0,22,20,18,19,24,20.6,20.6
WE,3,18,2021,7,NA,NA,NA,68,75,7,18.5,0.7,0,NA,0,NA,NA,NA,NA,NA,NA,20.2
WE,3,18,2021,7,NA,NA,NA,68,75,7,18.7,0.5,0,NA,0,NA,NA,NA,NA,NA,NA,20
WE,3,18,2021,7,NA,NA,NA,68,75,7,18.9,0.3,0,NA,0,NA,NA,NA,NA,NA,NA,19.8
WE,3,18,2018,3,NA,NA,NA,NA,NA,NA,18.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4
WE,3,18,2018,3,NA,NA,NA,NA,NA,NA,18.1,1.1,NA,NA,NA,22,20,18,19,24,20.6,20.6
WE,3,18,2018,3,NA,NA,NA,NA,NA,NA,18.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2
WE,3,18,2018,3,NA,NA,NA,NA,NA,NA,18.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
WE,3,18,2018,3,NA,NA,NA,NA,NA,NA,18.9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8
WE,3,18,2019,5,NA,NA,NA,95,102,7,18.3,0.9,0,NA,0,NA,NA,NA,NA,NA,NA,20.4
WE,3,18,2019,5,NA,NA,NA,95,102,7,18.1,1.1,0,NA,0,22,20,18,19,24,20.6,20.6
WE,3,18,2019,5,NA,NA,NA,95,102,7,18.5,0.7,0,NA,0,NA,NA,NA,NA,NA,NA,20.2
WE,3,18,2019,5,NA,NA,NA,95,102,7,18.7,0.5,0,NA,0,NA,NA,NA,NA,NA,NA,20
WE,3,18,2019,5,NA,NA,NA,95,102,7,18.9,0.3,0,NA,0,NA,NA,NA,NA,NA,NA,19.8
WE,3,19,2018,1,NA,NA,NA,NA,NA,NA,19.1,0.1,NA,NA,NA,16,19,22,21,20,19.6,19.6
WE,3,19,2020,2,NA,NA,NA,NA,NA,NA,19.1,0.1,NA,NA,NA,16,19,22,21,20,19.6,19.6
WE,3,19,2019,2,NA,NA,NA,NA,NA,NA,19.1,0.1,NA,NA,NA,16,19,22,21,20,19.6,19.6
WE,3,19,2021,2,NA,NA,NA,NA,NA,NA,19.1,0.1,NA,NA,NA,16,19,22,21,20,19.6,19.6
WE,3,2,2020,7,78,92,14,92,98,6,2.1,2.1,1,1,1,41,46,37,45,36,41,41
WE,3,2,2020,7,78,92,14,92,98,6,2.9,2.9,1,1,1,NA,NA,NA,NA,NA,NA,54.28
WE,3,2,2020,7,78,92,14,92,98,6,2.3,2.3,1,1,1,NA,NA,NA,NA,NA,NA,44.32
WE,3,2,2020,7,78,92,14,92,98,6,2.5,2.5,1,1,1,NA,NA,NA,NA,NA,NA,47.64
WE,3,2,2020,7,78,92,14,92,98,6,2.7,2.7,1,1,1,NA,NA,NA,NA,NA,NA,50.96
WE,3,2,2021,7,68,95,27,NA,NA,NA,2.1,2.1,NA,0,0,41,46,37,45,36,41,41
WE,3,2,2021,7,68,95,27,NA,NA,NA,2.9,2.9,NA,0,0,NA,NA,NA,NA,NA,NA,54.28
WE,3,2,2021,7,68,95,27,NA,NA,NA,2.3,2.3,NA,0,0,NA,NA,NA,NA,NA,NA,44.32
WE,3,2,2021,7,68,95,27,NA,NA,NA,2.5,2.5,NA,0,0,NA,NA,NA,NA,NA,NA,47.64
WE,3,2,2021,7,68,95,27,NA,NA,NA,2.7,2.7,NA,0,0,NA,NA,NA,NA,NA,NA,50.96
WE,3,2,2018,3,103,103,0,NA,NA,NA,2.1,2.1,NA,0,0,41,46,37,45,36,41,41
WE,3,2,2018,3,103,103,0,NA,NA,NA,2.9,2.9,NA,0,0,NA,NA,NA,NA,NA,NA,54.28
WE,3,2,2018,3,103,103,0,NA,NA,NA,2.3,2.3,NA,0,0,NA,NA,NA,NA,NA,NA,44.32
WE,3,2,2018,3,103,103,0,NA,NA,NA,2.5,2.5,NA,0,0,NA,NA,NA,NA,NA,NA,47.64
WE,3,2,2018,3,103,103,0,NA,NA,NA,2.7,2.7,NA,0,0,NA,NA,NA,NA,NA,NA,50.96
WE,3,2,2019,5,74,74,0,102,102,0,2.1,2.1,1,1,1,41,46,37,45,36,41,41
WE,3,2,2019,5,74,74,0,102,102,0,2.9,2.9,1,1,1,NA,NA,NA,NA,NA,NA,54.28
WE,3,2,2019,5,74,74,0,102,102,0,2.3,2.3,1,1,1,NA,NA,NA,NA,NA,NA,44.32
WE,3,2,2019,5,74,74,0,102,102,0,2.5,2.5,1,1,1,NA,NA,NA,NA,NA,NA,47.64
WE,3,2,2019,5,74,74,0,102,102,0,2.7,2.7,1,1,1,NA,NA,NA,NA,NA,NA,50.96
WE,3,3,2020,7,71,107,36,78,107,29,3.3,3.3,1,1,1,NA,NA,NA,NA,NA,NA,60.4
WE,3,3,2020,7,71,107,36,78,107,29,3.5,3.5,1,1,1,NA,NA,NA,NA,NA,NA,63.2
WE,3,3,2020,7,71,107,36,78,107,29,3.7,3.7,1,1,1,NA,NA,NA,NA,NA,NA,66
WE,3,3,2020,7,71,107,36,78,107,29,3.1,3.1,1,1,1,61,65,52,57,53,57.6,57.6
WE,3,3,2020,7,71,107,36,78,107,29,3.9,3.9,1,1,1,NA,NA,NA,NA,NA,NA,68.8
WE,3,3,2018,3,68,68,0,NA,NA,NA,3.3,3.3,NA,0,0,NA,NA,NA,NA,NA,NA,60.4
WE,3,3,2018,3,68,68,0,NA,NA,NA,3.5,3.5,NA,0,0,NA,NA,NA,NA,NA,NA,63.2
WE,3,3,2018,3,68,68,0,NA,NA,NA,3.7,3.7,NA,0,0,NA,NA,NA,NA,NA,NA,66
WE,3,3,2018,3,68,68,0,NA,NA,NA,3.1,3.1,NA,0,0,61,65,52,57,53,57.6,57.6
WE,3,3,2018,3,68,68,0,NA,NA,NA,3.9,3.9,NA,0,0,NA,NA,NA,NA,NA,NA,68.8
WE,3,3,2021,7,68,95,27,95,95,0,3.3,3.3,1,1,1,NA,NA,NA,NA,NA,NA,60.4
WE,3,3,2021,7,68,95,27,95,95,0,3.5,3.5,1,1,1,NA,NA,NA,NA,NA,NA,63.2
WE,3,3,2021,7,68,95,27,95,95,0,3.7,3.7,1,1,1,NA,NA,NA,NA,NA,NA,66
WE,3,3,2021,7,68,95,27,95,95,0,3.1,3.1,1,1,1,61,65,52,57,53,57.6,57.6
WE,3,3,2021,7,68,95,27,95,95,0,3.9,3.9,1,1,1,NA,NA,NA,NA,NA,NA,68.8
WE,3,3,2019,5,74,95,21,95,102,7,3.3,3.3,1,1,1,NA,NA,NA,NA,NA,NA,60.4
WE,3,3,2019,5,74,95,21,95,102,7,3.5,3.5,1,1,1,NA,NA,NA,NA,NA,NA,63.2
WE,3,3,2019,5,74,95,21,95,102,7,3.7,3.7,1,1,1,NA,NA,NA,NA,NA,NA,66
WE,3,3,2019,5,74,95,21,95,102,7,3.1,3.1,1,1,1,61,65,52,57,53,57.6,57.6
WE,3,3,2019,5,74,95,21,95,102,7,3.9,3.9,1,1,1,NA,NA,NA,NA,NA,NA,68.8
WE,3,4,2020,7,71,107,36,78,107,29,4.3,4.3,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2020,7,71,107,36,78,107,29,4.5,4.5,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2020,7,71,107,36,78,107,29,4.7,4.7,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2020,7,71,107,36,78,107,29,4.1,4.1,1,1,1,78,72,73,61,74,71.6,71.6
WE,3,4,2020,7,71,107,36,78,107,29,4.9,4.9,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2021,7,61,95,34,68,103,35,4.3,4.3,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2021,7,61,95,34,68,103,35,4.5,4.5,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2021,7,61,95,34,68,103,35,4.7,4.7,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2021,7,61,95,34,68,103,35,4.1,4.1,1,1,1,78,72,73,61,74,71.6,71.6
WE,3,4,2021,7,61,95,34,68,103,35,4.9,4.9,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2018,3,103,103,0,NA,NA,NA,4.3,4.3,NA,0,0,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2018,3,103,103,0,NA,NA,NA,4.5,4.5,NA,0,0,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2018,3,103,103,0,NA,NA,NA,4.7,4.7,NA,0,0,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2018,3,103,103,0,NA,NA,NA,4.1,4.1,NA,0,0,78,72,73,61,74,71.6,71.6
WE,3,4,2018,3,103,103,0,NA,NA,NA,4.9,4.9,NA,0,0,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2019,5,95,95,0,95,95,0,4.3,4.3,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2019,5,95,95,0,95,95,0,4.5,4.5,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2019,5,95,95,0,95,95,0,4.7,4.7,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,4,2019,5,95,95,0,95,95,0,4.1,4.1,1,1,1,78,72,73,61,74,71.6,71.6
WE,3,4,2019,5,95,95,0,95,95,0,4.9,4.9,1,1,1,NA,NA,NA,NA,NA,NA,71.6
WE,3,5,2020,7,78,78,0,92,107,15,5.3,5.3,1,1,1,NA,NA,NA,NA,NA,NA,72.32
WE,3,5,2020,7,78,78,0,92,107,15,5.5,5.5,1,1,1,NA,NA,NA,NA,NA,NA,73.04
WE,3,5,2020,7,78,78,0,92,107,15,5.1,5.1,1,1,1,73,76,68,69,72,71.6,71.6
WE,3,5,2020,7,78,78,0,92,107,15,5.9,5.9,1,1,1,NA,NA,NA,NA,NA,NA,74.48
WE,3,5,2020,7,78,78,0,92,107,15,5.7,5.7,1,1,1,NA,NA,NA,NA,NA,NA,73.76
WE,3,5,2021,7,61,95,34,68,103,35,5.3,5.3,1,1,1,NA,NA,NA,NA,NA,NA,72.32
WE,3,5,2021,7,61,95,34,68,103,35,5.5,5.5,1,1,1,NA,NA,NA,NA,NA,NA,73.04
WE,3,5,2021,7,61,95,34,68,103,35,5.1,5.1,1,1,1,73,76,68,69,72,71.6,71.6
WE,3,5,2021,7,61,95,34,68,103,35,5.9,5.9,1,1,1,NA,NA,NA,NA,NA,NA,74.48
WE,3,5,2021,7,61,95,34,68,103,35,5.7,5.7,1,1,1,NA,NA,NA,NA,NA,NA,73.76
WE,3,5,2018,3,103,103,0,117,117,0,5.3,5.3,1,1,1,NA,NA,NA,NA,NA,NA,72.32
WE,3,5,2018,3,103,103,0,117,117,0,5.5,5.5,1,1,1,NA,NA,NA,NA,NA,NA,73.04
WE,3,5,2018,3,103,103,0,117,117,0,5.1,5.1,1,1,1,73,76,68,69,72,71.6,71.6
WE,3,5,2018,3,103,103,0,117,117,0,5.9,5.9,1,1,1,NA,NA,NA,NA,NA,NA,74.48
WE,3,5,2018,3,103,103,0,117,117,0,5.7,5.7,1,1,1,NA,NA,NA,NA,NA,NA,73.76
WE,3,5,2019,5,67,95,28,102,102,0,5.3,5.3,1,1,1,NA,NA,NA,NA,NA,NA,72.32
WE,3,5,2019,5,67,95,28,102,102,0,5.5,5.5,1,1,1,NA,NA,NA,NA,NA,NA,73.04
WE,3,5,2019,5,67,95,28,102,102,0,5.1,5.1,1,1,1,73,76,68,69,72,71.6,71.6
WE,3,5,2019,5,67,95,28,102,102,0,5.9,5.9,1,1,1,NA,NA,NA,NA,NA,NA,74.48
WE,3,5,2019,5,67,95,28,102,102,0,5.7,5.7,1,1,1,NA,NA,NA,NA,NA,NA,73.76
WE,3,6,2018,3,103,103,0,NA,NA,NA,6.1,6.1,NA,0,0,76,81,69,74,76,75.2,75.2
WE,3,6,2018,3,103,103,0,NA,NA,NA,6.3,6.3,NA,0,0,NA,NA,NA,NA,NA,NA,73.92
WE,3,6,2018,3,103,103,0,NA,NA,NA,6.9,6.9,NA,0,0,NA,NA,NA,NA,NA,NA,70.08
WE,3,6,2018,3,103,103,0,NA,NA,NA,6.5,6.5,NA,0,0,NA,NA,NA,NA,NA,NA,72.64
WE,3,6,2018,3,103,103,0,NA,NA,NA,6.7,6.7,NA,0,0,NA,NA,NA,NA,NA,NA,71.36
WE,3,6,2020,7,71,98,27,92,107,15,6.1,6.1,1,1,1,76,81,69,74,76,75.2,75.2
WE,3,6,2020,7,71,98,27,92,107,15,6.3,6.3,1,1,1,NA,NA,NA,NA,NA,NA,73.92
WE,3,6,2020,7,71,98,27,92,107,15,6.9,6.9,1,1,1,NA,NA,NA,NA,NA,NA,70.08
WE,3,6,2020,7,71,98,27,92,107,15,6.5,6.5,1,1,1,NA,NA,NA,NA,NA,NA,72.64
WE,3,6,2020,7,71,98,27,92,107,15,6.7,6.7,1,1,1,NA,NA,NA,NA,NA,NA,71.36
WE,3,6,2019,5,74,95,21,102,102,0,6.1,6.1,1,1,1,76,81,69,74,76,75.2,75.2
WE,3,6,2019,5,74,95,21,102,102,0,6.3,6.3,1,1,1,NA,NA,NA,NA,NA,NA,73.92
WE,3,6,2019,5,74,95,21,102,102,0,6.9,6.9,1,1,1,NA,NA,NA,NA,NA,NA,70.08
WE,3,6,2019,5,74,95,21,102,102,0,6.5,6.5,1,1,1,NA,NA,NA,NA,NA,NA,72.64
WE,3,6,2019,5,74,95,21,102,102,0,6.7,6.7,1,1,1,NA,NA,NA,NA,NA,NA,71.36
WE,3,6,2021,7,68,95,27,75,103,28,6.1,6.1,1,1,1,76,81,69,74,76,75.2,75.2
WE,3,6,2021,7,68,95,27,75,103,28,6.3,6.3,1,1,1,NA,NA,NA,NA,NA,NA,73.92
WE,3,6,2021,7,68,95,27,75,103,28,6.9,6.9,1,1,1,NA,NA,NA,NA,NA,NA,70.08
WE,3,6,2021,7,68,95,27,75,103,28,6.5,6.5,1,1,1,NA,NA,NA,NA,NA,NA,72.64
WE,3,6,2021,7,68,95,27,75,103,28,6.7,6.7,1,1,1,NA,NA,NA,NA,NA,NA,71.36
WE,3,7,2021,7,68,95,27,75,103,28,7.1,7.1,1,1,1,73,70,68,67,66,68.8,68.8
WE,3,7,2021,7,68,95,27,75,103,28,7.3,7.3,1,1,1,NA,NA,NA,NA,NA,NA,65.76
WE,3,7,2021,7,68,95,27,75,103,28,7.9,7.9,1,1,1,NA,NA,NA,NA,NA,NA,56.64
WE,3,7,2021,7,68,95,27,75,103,28,7.5,7.5,1,1,1,NA,NA,NA,NA,NA,NA,62.72
WE,3,7,2021,7,68,95,27,75,103,28,7.7,7.7,1,1,1,NA,NA,NA,NA,NA,NA,59.68
WE,3,7,2018,3,103,103,0,117,117,0,7.1,7.1,1,1,1,73,70,68,67,66,68.8,68.8
WE,3,7,2018,3,103,103,0,117,117,0,7.3,7.3,1,1,1,NA,NA,NA,NA,NA,NA,65.76
WE,3,7,2018,3,103,103,0,117,117,0,7.9,7.9,1,1,1,NA,NA,NA,NA,NA,NA,56.64
WE,3,7,2018,3,103,103,0,117,117,0,7.5,7.5,1,1,1,NA,NA,NA,NA,NA,NA,62.72
WE,3,7,2018,3,103,103,0,117,117,0,7.7,7.7,1,1,1,NA,NA,NA,NA,NA,NA,59.68
WE,3,7,2020,7,71,92,21,98,107,9,7.1,7.1,1,1,1,73,70,68,67,66,68.8,68.8
WE,3,7,2020,7,71,92,21,98,107,9,7.3,7.3,1,1,1,NA,NA,NA,NA,NA,NA,65.76
WE,3,7,2020,7,71,92,21,98,107,9,7.9,7.9,1,1,1,NA,NA,NA,NA,NA,NA,56.64
WE,3,7,2020,7,71,92,21,98,107,9,7.5,7.5,1,1,1,NA,NA,NA,NA,NA,NA,62.72
WE,3,7,2020,7,71,92,21,98,107,9,7.7,7.7,1,1,1,NA,NA,NA,NA,NA,NA,59.68
WE,3,7,2019,5,67,95,28,102,102,0,7.1,7.1,1,1,1,73,70,68,67,66,68.8,68.8
WE,3,7,2019,5,67,95,28,102,102,0,7.3,7.3,1,1,1,NA,NA,NA,NA,NA,NA,65.76
WE,3,7,2019,5,67,95,28,102,102,0,7.9,7.9,1,1,1,NA,NA,NA,NA,NA,NA,56.64
WE,3,7,2019,5,67,95,28,102,102,0,7.5,7.5,1,1,1,NA,NA,NA,NA,NA,NA,62.72
WE,3,7,2019,5,67,95,28,102,102,0,7.7,7.7,1,1,1,NA,NA,NA,NA,NA,NA,59.68
WE,3,8,2020,7,71,92,21,92,107,15,8.1,8.1,1,1,1,57,53,58,51,49,53.6,53.6
WE,3,8,2020,7,71,92,21,92,107,15,8.5,8.5,1,1,1,NA,NA,NA,NA,NA,NA,56
WE,3,8,2020,7,71,92,21,92,107,15,8.7,8.7,1,1,1,NA,NA,NA,NA,NA,NA,57.2
WE,3,8,2020,7,71,92,21,92,107,15,8.9,8.9,1,1,1,NA,NA,NA,NA,NA,NA,58.4
WE,3,8,2020,7,71,92,21,92,107,15,8.3,8.3,1,1,1,NA,NA,NA,NA,NA,NA,54.8
WE,3,8,2021,7,61,95,34,81,95,14,8.1,8.1,1,1,1,57,53,58,51,49,53.6,53.6
WE,3,8,2021,7,61,95,34,81,95,14,8.5,8.5,1,1,1,NA,NA,NA,NA,NA,NA,56
WE,3,8,2021,7,61,95,34,81,95,14,8.7,8.7,1,1,1,NA,NA,NA,NA,NA,NA,57.2
WE,3,8,2021,7,61,95,34,81,95,14,8.9,8.9,1,1,1,NA,NA,NA,NA,NA,NA,58.4
WE,3,8,2021,7,61,95,34,81,95,14,8.3,8.3,1,1,1,NA,NA,NA,NA,NA,NA,54.8
